measure,location,sex,age,cause,metric,year,val,upper,lower,colour
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Headache disorders,Rate,1997,461.40170910951457,659.9652487083516,299.96066287759646,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Headache disorders,Rate,1997,820.1205868867702,1154.6188889092941,533.4373178242397,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Headache disorders,Rate,1997,641.7955029605246,907.0563277036538,417.69974943455435,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Tuberculosis,Rate,1997,67.92969321324397,70.27455597638354,65.7899330711974,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Tuberculosis,Rate,1997,25.350114827743194,26.819798467266004,23.9809373368471,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1997,44.862852444630676,46.615543379632584,43.227842111748366,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Malnutrition,Rate,1996,1113.7505090208138,1249.394932689941,947.2304834205949,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Malnutrition,Rate,1996,1011.7789942690715,1137.197926798662,909.7587417339514,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Malnutrition,Rate,1996,1065.492881991614,1168.0090991021802,954.4132290315536,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Iron deficiency,Rate,1996,617.8501996879062,884.7433752068954,414.9207415922401,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Iron deficiency,Rate,1996,1253.0434439214514,1762.20951367221,858.0129145710365,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Iron deficiency,Rate,1996,932.8080693627954,1328.231142179215,628.7563713469633,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Lower respiratory infections,Rate,2004,381.17072356239686,386.42880512225764,375.2442570037381,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Lower respiratory infections,Rate,2004,217.2705632940409,220.69662611412556,213.97483498589114,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Lower respiratory infections,Rate,2004,287.8133314386261,291.09538305992777,284.7266216989005,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Meningitis,Rate,2004,32.67779260129781,36.86116386017567,30.539340671241135,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Meningitis,Rate,2004,26.14839049259283,28.230280196310645,24.479055378478414,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Meningitis,Rate,2004,29.422405433166844,32.068513723356034,27.70223294830669,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Measles,Rate,2004,0.37343798239010795,0.5898993592669793,0.2569751939054616,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Measles,Rate,2004,0.3356169936346432,0.5482858809412593,0.21157548426190112,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Measles,Rate,2004,0.35500163214541314,0.5655777094171076,0.23766531240419056,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Malaria,Rate,2004,0.08430260617623513,0.13542211828172077,0.05488661534199679,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Malaria,Rate,2004,0.05053550827802377,0.07487394936383228,0.034463019938225224,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Malaria,Rate,2004,0.06598646625470811,0.09540580497787735,0.04709519461937488,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,COPD,Rate,1998,794.9179840811906,835.541514010979,747.0721986160278,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,COPD,Rate,1998,487.1633771826714,518.3856434916185,446.1233301635329,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,COPD,Rate,1998,611.8119534518289,644.6807726075874,570.4055504786834,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Diabetes,Rate,2011,682.573894887792,855.0517813180389,533.3291585124595,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Diabetes,Rate,2011,484.25080070026905,613.5425863740851,371.87628596904466,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Diabetes,Rate,2011,578.5839941904383,728.6214627375563,448.6033334024017,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Self-harm,Rate,2011,794.2186774121213,804.1395646952499,784.1155308144857,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Self-harm,Rate,2011,271.4463299949841,278.0939936853384,265.0481326531651,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Self-harm,Rate,2011,532.2918130096124,539.2263394186417,525.366796704997,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Measles,Rate,2002,0.48775123659385805,0.7381323343890328,0.35142483255771434,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Measles,Rate,2002,0.4658665256194665,0.7155110028408123,0.31581852896222573,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Measles,Rate,2002,0.4770812071267838,0.7186248284702131,0.33614868340729714,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Malaria,Rate,2002,0.17899276726575708,0.26632527697546665,0.11344646672785198,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Malaria,Rate,2002,0.059225329021036235,0.08710613037566252,0.040526578829522084,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Malaria,Rate,2002,0.11868496671957021,0.16824038027531318,0.08390431268662907,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Self-harm,Rate,1993,770.2205532443704,883.8330937138563,541.2753774273507,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Self-harm,Rate,1993,734.1078434915561,807.3009146387051,681.4704024760152,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Self-harm,Rate,1993,753.408269632043,826.8045204391595,628.1348559649308,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Self-harm,Rate,2003,896.8023633835295,922.0784598473359,869.6539416542769,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Self-harm,Rate,2003,294.64648848311145,302.85239572261514,286.6307220577975,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Self-harm,Rate,2003,594.3156056602522,607.7458979957556,580.7100568516889,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Anxiety disorders,Rate,2008,326.4353300600558,432.00859084006066,231.47586767200693,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Anxiety disorders,Rate,2008,603.0597223508992,800.1118155392587,430.45157287491713,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Anxiety disorders,Rate,2008,465.0621235083778,615.0119911670314,331.4026452355022,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Diabetes,Rate,2008,682.1721162225512,849.266044023028,542.3527879214289,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Diabetes,Rate,2008,485.3540051342458,608.6554589135455,379.40876720410427,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Diabetes,Rate,2008,578.671049069623,723.2354051482225,455.4312040887021,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Self-harm,Rate,2006,819.025846240954,826.6541861934559,809.0959814215121,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Self-harm,Rate,2006,271.9061717523737,278.2059934889948,265.87947264740393,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Self-harm,Rate,2006,544.748634552378,550.77454710375,538.0928998730324,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Low back pain,Rate,2001,1110.2631089292936,1491.6265920621959,790.8161045122904,C
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Low back pain,Rate,2001,1348.303992568246,1817.1607069683207,957.5904321607508,C
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Low back pain,Rate,2001,1231.9758754699997,1657.0837231088688,876.2617972996838,C
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Musculoskeletal disorders,Rate,2001,289.8323971477624,404.6330295808153,200.50222820817103,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Musculoskeletal disorders,Rate,2001,396.8298042574577,530.8846338100627,283.95251621977064,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Musculoskeletal disorders,Rate,2001,344.40199099087846,468.39958398127163,245.336353604412,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Congenital defects,Rate,2001,538.947728425604,603.4533247287934,468.527460914207,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Congenital defects,Rate,2001,476.1258860752721,536.9910813524069,411.55644926634363,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Congenital defects,Rate,2001,508.0173169140412,563.8325252643707,452.06268058964287,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Headache disorders,Rate,2002,460.9117962588726,657.1671627621574,299.183869719585,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Headache disorders,Rate,2002,814.5560901214793,1146.9154438760409,529.8381860385306,B
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Headache disorders,Rate,2002,638.6110707260635,902.5175086454266,415.0544187033977,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Depressive disorders,Rate,1998,432.2184715073443,583.8847941088928,305.6798472027008,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Depressive disorders,Rate,1998,733.2879460888126,985.3925396795702,518.0711044458607,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Depressive disorders,Rate,1998,584.0430336876167,786.5620546235936,412.5694529901452,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Road injuries,Rate,1998,1231.6987797202066,1297.520605555818,1172.5979248141166,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Road injuries,Rate,1998,524.2358932900048,575.1524821042212,481.2236828661453,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Road injuries,Rate,1998,879.5567626672955,938.7434130759848,829.9696764125257,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,COPD,Rate,2005,727.001682562722,766.813440033289,677.0606208661633,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,COPD,Rate,2005,484.21277100354524,517.3312909948974,443.88946726039126,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,COPD,Rate,2005,584.7204451389098,619.0589488870243,542.3216562429062,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Measles,Rate,2009,0.2219769829427823,0.3230149377120394,0.1649176900126313,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Measles,Rate,2009,0.20696120537606338,0.31641065714429895,0.14641151396353308,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Measles,Rate,2009,0.2146569437649533,0.3141147612398894,0.1566682829229911,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Malaria,Rate,2009,0.08465501815388926,0.13272597535997532,0.05152675935192596,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Malaria,Rate,2009,0.04263233756251772,0.05796897876153144,0.030009266103566468,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Malaria,Rate,2009,0.06246637243046784,0.0885751861133026,0.043916737756441185,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Low back pain,Rate,1996,721.9441309892189,972.4141746526227,516.7525120795891,C
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Low back pain,Rate,1996,839.6313370377229,1121.9054631810184,600.2808076868652,C
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Low back pain,Rate,1996,780.0675735546703,1045.7134805892024,559.14633614301,C
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Musculoskeletal disorders,Rate,1996,441.0637122346621,604.5883265053624,308.9923098632691,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Musculoskeletal disorders,Rate,1996,485.5447346490961,659.242335682195,344.40319700943377,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Musculoskeletal disorders,Rate,1996,462.91275256882,633.7628453984605,327.23748090783886,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Congenital defects,Rate,1996,1375.4191160518126,1799.9035167780855,1212.6246957459707,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Congenital defects,Rate,1996,1264.0709954296128,1406.5972817967713,1139.0652726204012,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Congenital defects,Rate,1996,1321.4614142524185,1574.1684458331156,1192.1057693660464,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Low back pain,Rate,1996,739.7357122422,989.1234346081405,527.212051173183,C
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Low back pain,Rate,1996,842.746100662162,1125.2920735113792,605.2611609778365,C
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Low back pain,Rate,1996,789.6643642517608,1059.384179386634,564.2496643158189,C
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Self-harm,Rate,2009,690.888386185627,730.2507206616978,676.4884307225362,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Self-harm,Rate,2009,225.3606727030748,231.510457249393,220.0146289990324,A
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Self-harm,Rate,2009,459.1940625822493,479.13286612001565,451.3043765295586,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Headache disorders,Rate,1996,574.9437431170586,825.0718003966304,377.88544532915944,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Headache disorders,Rate,1996,910.1479914895281,1285.9039396665332,594.8242581352276,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Headache disorders,Rate,1996,740.364126512014,1044.6630976665135,484.61457597832447,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Musculoskeletal disorders,Rate,1996,452.1765369347902,619.81491326471,318.6298876738834,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Musculoskeletal disorders,Rate,1996,501.16912198271154,681.383924248959,354.2846995511256,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Musculoskeletal disorders,Rate,1996,476.63517559073506,649.1697116526572,336.16873949360144,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Congenital defects,Rate,1996,1270.5338655342061,2162.6586639005754,1048.8742907383232,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Congenital defects,Rate,1996,1255.5014521255894,1486.7574099869848,1088.6261834853567,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Congenital defects,Rate,1996,1263.1979992920915,1754.6770612000548,1084.2426942216273,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Headache disorders,Rate,2001,526.0721028949101,743.8799269335666,345.20723069007715,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Headache disorders,Rate,2001,1006.0462995688085,1421.8757759292935,663.6078466923285,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Headache disorders,Rate,2001,766.1589537618449,1083.6065545780473,504.27206598640606,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Tuberculosis,Rate,1997,2939.904801618965,3197.019844793107,2742.0263948210722,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Tuberculosis,Rate,1997,1910.3048511976383,2063.4720569966207,1765.9420455709292,A
